1, 1
NGCT15_SLICE38_LAD,309,233,329,248,304.5,228.5,331.0,253.5,18.6875,4.5,4.5,2.0,5.5
NGCT15_SLICE39_LAD,308,236,332,249,305.0,232.5,332.5,251.5,6.9375,3.0,3.5,0.5,2.5
NGCT15_SLICE40_LAD,315,226,326,231,310.0,226.0,329.5,234.0,11.5625,5.0,0.0,3.5,3.0
NGCT15_SLICE41_LAD,334,205,334,208,329.0,202.0,336.0,209.0,9.75,5.0,3.0,2.0,1.0
NGCT1_SLICE52_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT1_SLICE53_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT1_SLICE54_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT1_SLICE55_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT1_SLICE56_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT1_SLICE57_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT1_SLICE58_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT1_SLICE59_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT1_SLICE60_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT1_SLICE61_LAD,264,194,279,205,260.5,194.5,281.0,208.5,7.1875,3.5,0.5,2.0,3.5
NGCT1_SLICE62_LAD,271,189,278,199,265.5,186.0,284.0,203.5,23.875,5.5,3.0,6.0,4.5
NGCT1_SLICE63_LAD,268,171,283,200,267.5,171.5,288.5,203.0,9.9375,0.5,0.5,5.5,3.0
NGCT1_SLICE64_LAD,282,177,287,189,277.0,172.0,292.0,190.0,19.0,5.0,5.0,5.0,1.0
NGCT1_SLICE65_LAD,276,168,286,188,274.0,168.0,291.5,190.0,9.5625,2.0,0.0,5.5,2.0
NGCT1_SLICE66_LAD,283,164,290,180,279.0,164.0,293.5,180.5,7.125,4.0,0.0,3.5,0.5
NGCT1_SLICE67_LAD,289,165,291,171,284.0,159.5,294.0,174.5,19.125,5.0,5.5,3.0,3.5
NGCT1_SLICE68_LAD,291,158,296,165,286.0,154.0,300.0,169.5,19.3125,5.0,4.0,4.0,4.5
NGCT1_SLICE69_LAD,291,157,296,163,286.5,155.5,299.0,165.0,8.875,4.5,1.5,3.0,2.0
NGCT1_SLICE70_LAD,294,152,294,158,289.5,152.0,300.5,162.5,20.6875,4.5,0.0,6.5,4.5
NGCT1_SLICE71_LAD,288,149,300,154,285.0,147.5,301.5,156.5,4.9375,3.0,1.5,1.5,2.5
NGCT1_SLICE72_LAD,290,150,297,151,287.0,146.0,300.0,156.5,16.0625,3.0,4.0,3.0,5.5
NGCT1_SLICE73_LAD,283,140,295,147,279.5,137.5,297.0,151.0,9.625,3.5,2.5,2.0,4.0
NGCT1_SLICE74_LAD,281,140,291,146,280.5,136.0,294.0,150.0,10.3125,0.5,4.0,3.0,4.0
NGCT1_SLICE75_LAD,286,140,289,141,282.0,139.0,293.0,146.0,14.5,4.0,1.0,4.0,5.0
NGCT1_SLICE76_LAD,286,136,290,141,282.0,136.5,292.5,145.5,10.6875,4.0,0.5,2.5,4.5
NGCT1_SLICE77_LAD,285,138,286,142,282.5,137.0,291.5,143.5,9.9375,2.5,1.0,5.5,1.5
NGCT1_SLICE78_LAD,288,139,288,138,285.5,137.0,292.5,143.0,13.875,2.5,2.0,4.5,5.0
NGCT1_SLICE79_LAD,289,133,292,142,285.0,133.5,295.0,143.5,6.875,4.0,0.5,3.0,1.5
NGCT1_SLICE80_LAD,290,138,296,136,286.0,133.5,297.0,141.0,15.5625,4.0,4.5,1.0,5.0
NGCT1_SLICE81_LAD,287,133,291,137,282.5,132.5,294.5,140.0,10.4375,4.5,0.5,3.5,3.0
NGCT1_SLICE82_LAD,285,135,292,137,283.0,132.5,292.5,140.5,5.6875,2.0,2.5,0.5,3.5
NGCT1_SLICE83_LAD,285,139,294,135,282.0,136.5,295.5,141.0,13.375,3.0,2.5,1.5,6.0
NGCT1_SLICE84_LAD,287,136,289,140,284.0,135.0,292.5,142.0,6.5625,3.0,1.0,3.5,2.0
NGCT1_SLICE85_LAD,286,140,293,144,283.0,137.5,293.5,146.0,4.875,3.0,2.5,0.5,2.0
NGCT1_SLICE86_LAD,286,140,292,144,281.5,137.0,295.5,147.5,13.4375,4.5,3.0,3.5,3.5
NGCT3_SLICE40_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT3_SLICE41_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT3_SLICE42_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT3_SLICE43_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT3_SLICE44_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT3_SLICE45_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT4_SLICE71_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT4_SLICE72_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT4_SLICE73_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT4_SLICE74_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT4_SLICE75_LAD,295,235,303,240,294.5,235.0,308.0,243.5,9.375,0.5,0.0,5.0,3.5
NGCT4_SLICE76_LAD,298,221,314,236,297.0,218.5,317.5,241.0,11.125,1.0,2.5,3.5,5.0
NGCT5_SLICE50_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT5_SLICE51_LAD,307,277,322,280,306.5,274.0,327.0,281.5,9.125,0.5,3.0,5.0,1.5
NGCT5_SLICE52_LAD,326,272,335,277,324.0,269.0,335.5,278.0,3.5625,2.0,3.0,0.5,1.0
NGCT5_SLICE53_LAD,329,257,332,264,326.0,255.5,335.5,268.0,9.875,3.0,1.5,3.5,4.0
NGCT5_SLICE54_LAD,329,250,344,266,325.5,249.0,346.0,269.5,7.375,3.5,1.0,2.0,3.5
NGCT5_SLICE55_LAD,338,243,346,253,336.0,241.0,349.5,253.5,5.125,2.0,2.0,3.5,0.5
NGCT6_SLICE45_LAD,283,230,298,242,282.0,229.5,301.0,246.0,6.5625,1.0,0.5,3.0,4.0
NGCT6_SLICE46_LAD,290,222,299,230,287.0,220.0,301.5,232.5,6.375,3.0,2.0,2.5,2.5
NGCT6_SLICE47_LAD,305,199,322,212,303.5,197.0,323.5,214.5,3.6875,1.5,2.0,1.5,2.5
NGCT6_SLICE48_LAD,311,193,324,204,308.5,191.5,326.0,208.0,7.125,2.5,1.5,2.0,4.0
NGCT6_SLICE49_LAD,317,175,326,199,313.5,174.5,326.5,200.0,3.4375,3.5,0.5,0.5,1.0
NGCT6_SLICE50_LAD,317,171,321,181,316.5,171.0,323.5,185.0,5.625,0.5,0.0,2.5,4.0
NGCT7_SLICE83_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT7_SLICE84_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT7_SLICE85_LAD,292,241,305,252,289.5,240.5,306.5,253.5,2.75,2.5,0.5,1.5,1.5
NGCT7_SLICE86_LAD,292,232,311,252,288.5,231.5,311.5,253.0,3.4375,3.5,0.5,0.5,1.0
NGCT7_SLICE87_LAD,295,227,310,250,294.5,224.0,313.0,251.5,5.125,0.5,3.0,3.0,1.5
NGCT7_SLICE88_LAD,297,224,314,244,296.0,222.0,317.5,245.5,4.875,1.0,2.0,3.5,1.5
NGCT9_SLICE69_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT9_SLICE70_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT9_SLICE71_LAD,295,258,302,270,292.5,257.0,305.0,271.5,4.625,2.5,1.0,3.0,1.5
NGCT9_SLICE72_LAD,295,246,316,262,293.5,246.0,318.0,265.0,3.8125,1.5,0.0,2.0,3.0
NGCT9_SLICE73_LAD,297,246,316,259,295.5,244.5,320.5,263.0,10.1875,1.5,1.5,4.5,4.0
NGCT9_SLICE74_LAD,295,239,329,259,294.5,236.5,329.5,261.0,2.6875,0.5,2.5,0.5,2.0
NGCT10_SLICE73_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT10_SLICE74_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT10_SLICE75_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT10_SLICE76_LAD,284,233,304,241,282.0,233.0,306.5,244.0,4.8125,2.0,0.0,2.5,3.0
NGCT10_SLICE77_LAD,301,227,305,233,299.0,227.0,309.0,233.5,5.0625,2.0,0.0,4.0,0.5
NGCT10_SLICE78_LAD,305,220,310,231,302.5,219.5,313.0,233.5,5.4375,2.5,0.5,3.0,2.5
NGCT10_SLICE79_LAD,304,217,314,227,302.5,214.5,316.0,229.0,4.125,1.5,2.5,2.0,2.0
NGCT10_SLICE80_LAD,309,216,314,222,306.0,214.0,317.5,226.0,10.3125,3.0,2.0,3.5,4.0
NGCT10_SLICE81_LAD,308,209,317,226,305.0,209.5,319.0,227.0,3.5625,3.0,0.5,2.0,1.0
NGCT10_SLICE82_LAD,311,212,320,217,310.5,209.0,323.5,220.0,7.625,0.5,3.0,3.5,3.0
NGCT10_SLICE83_LAD,315,202,326,214,314.0,200.5,327.0,217.5,4.125,1.0,1.5,1.0,3.5
NGCT10_SLICE84_LAD,314,203,326,214,312.0,200.5,328.0,218.0,7.5625,2.0,2.5,2.0,4.0
NGCT10_SLICE85_LAD,314,190,318,194,313.0,187.5,320.0,196.5,4.375,1.0,2.5,2.0,2.5
NGCT10_SLICE86_LAD,311,183,318,190,311.0,183.5,320.0,192.5,2.625,0.0,0.5,2.0,2.5
NGCT10_SLICE87_LAD,314,184,318,189,311.5,181.0,319.5,190.5,4.9375,2.5,3.0,1.5,1.5
NGCT10_SLICE88_LAD,311,182,317,185,310.5,180.5,320.0,188.0,5.125,0.5,1.5,3.0,3.0
NGCT12_SLICE55_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT12_SLICE56_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT12_SLICE57_LAD,304,236,337,246,300.5,234.5,337.5,249.5,6.75,3.5,1.5,0.5,3.5
NGCT12_SLICE58_LAD,323,228,344,239,320.5,228.5,345.5,242.0,4.4375,2.5,0.5,1.5,3.0
NGCT12_SLICE59_LAD,321,225,337,238,319.5,224.0,339.0,240.0,2.8125,1.5,1.0,2.0,2.0
NGCT12_SLICE60_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT18_SLICE48_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT18_SLICE49_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT18_SLICE50_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT18_SLICE51_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT18_SLICE52_LAD,312,235,324,248,310.0,233.5,324.5,251.0,3.875,2.0,1.5,0.5,3.0
NGCT18_SLICE53_LAD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT19_SLICE68_LAD,288,207,314,228,286.0,206.0,315.5,232.0,5.8125,2.0,1.0,1.5,4.0
NGCT19_SLICE69_LAD,288,210,307,227,288.0,210.0,310.5,229.5,4.625,0.0,0.0,3.5,2.5
NGCT19_SLICE70_LAD,296,201,321,221,293.5,201.0,323.0,224.5,5.625,2.5,0.0,2.0,3.5
NGCT19_SLICE71_LAD,306,196,322,215,306.0,195.0,325.5,216.5,3.875,0.0,1.0,3.5,1.5
NGCT19_SLICE72_LAD,308,184,327,210,308.5,182.0,329.5,214.0,6.625,0.5,2.0,2.5,4.0
