NGCT,15,41,523,387,541,402,658,404,672,418,702,481,794,541,641,537,661,557,15,42
NGCT,15,42,508,355,535,375,663,379,689,398,739,458,801,523,0,0,0,0,15,43
NGCT,15,43,507,349,527,367,686,374,709,394,757,440,809,511,0,0,0,0,15,44
NGCT,15,44,498,357,516,376,677,359,700,374,774,418,816,480,0,0,0,0,15,45
NGCT,15,45,476,348,502,362,0,0,0,0,781,406,821,459,0,0,0,0,15,46
NGCT,15,46,453,361,475,378,0,0,0,0,788,399,818,443,0,0,0,0,15,47
NGCT,15,47,474,374,493,388,0,0,0,0,788,404,807,435,0,0,0,0,15,48
NGCT,15,48,499,384,518,410,0,0,0,0,0,0,0,0,0,0,0,0,15,49
NGCT,1,59,457,316,473,334,0,0,0,0,0,0,0,0,463,429,503,449,1,8
NGCT,1,60,456,319,472,340,0,0,0,0,0,0,0,0,467,427,501,446,1,9
NGCT,1,61,454,314,470,334,521,389,562,417,0,0,0,0,468,418,504,445,1,10
NGCT,1,62,446,307,463,332,531,372,568,407,531,410,560,437,504,400,529,426,1,11
NGCT,1,63,439,318,458,333,535,343,577,406,535,406,599,492,506,401,533,426,1,12
NGCT,1,64,449,304,467,341,554,344,584,380,535,419,600,491,520,394,549,421,1,13
NGCT,1,65,454,327,468,344,548,336,583,380,541,428,568,467,0,0,0,0,1,14
NGCT,1,66,446,318,470,345,558,328,587,361,0,0,0,0,0,0,0,0,1,15
NGCT,1,67,460,331,480,350,568,319,588,349,0,0,0,0,0,0,0,0,1,16
NGCT,1,68,460,335,475,350,572,308,600,339,0,0,0,0,0,0,0,0,1,17
NGCT,1,69,423,331,464,350,573,311,598,330,0,0,0,0,0,0,0,0,1,18
NGCT,1,70,436,338,453,357,579,304,601,325,0,0,0,0,0,0,0,0,1,19
NGCT,1,71,427,346,455,361,570,295,603,313,0,0,0,0,0,0,0,0,1,20
NGCT,1,72,418,355,445,375,574,292,600,313,0,0,0,0,0,0,0,0,1,21
NGCT,1,73,417,351,450,372,559,275,594,302,0,0,0,0,0,0,0,0,1,22
NGCT,1,74,419,349,453,372,561,272,588,300,0,0,0,0,0,0,0,0,1,23
NGCT,1,75,398,361,416,380,564,278,586,292,0,0,0,0,0,0,0,0,1,24
NGCT,1,76,397,359,415,375,564,273,585,291,0,0,0,0,0,0,0,0,1,25
NGCT,1,77,379,350,396,365,565,274,583,287,0,0,0,0,0,0,0,0,1,26
NGCT,1,78,379,353,392,366,571,274,585,286,0,0,0,0,0,0,0,0,1,27
NGCT,1,79,368,357,381,382,570,267,590,287,0,0,0,0,0,0,0,0,1,28
NGCT,1,80,368,359,383,380,572,267,594,282,0,0,0,0,0,0,0,0,1,29
NGCT,1,81,364,362,387,384,565,265,589,280,0,0,0,0,0,0,0,0,1,30
NGCT,1,82,361,372,384,391,566,265,585,281,0,0,0,0,0,0,0,0,1,31
NGCT,1,83,362,372,381,401,564,273,591,282,0,0,0,0,0,0,0,0,1,32
NGCT,1,84,366,382,380,407,568,270,585,284,0,0,0,0,0,0,0,0,1,33
NGCT,1,85,366,379,380,411,566,275,587,292,0,0,0,0,0,0,0,0,1,34
NGCT,1,86,361,393,380,421,563,274,591,295,0,0,0,0,0,0,0,0,1,35
NGCT,1,87,366,386,381,416,575,273,588,290,0,0,0,0,0,0,0,0,1,36
NGCT,1,88,365,394,383,419,569,273,587,294,0,0,0,0,0,0,0,0,1,37
NGCT,3,45,521,348,535,361,0,0,0,0,0,0,0,0,0,0,0,0,3,45
NGCT,3,46,518,346,538,358,604,410,640,441,578,447,609,468,558,424,604,454,3,46
NGCT,3,47,519,354,533,365,602,375,656,429,0,0,0,0,561,426,633,447,3,47
NGCT,3,48,497,343,516,354,639,356,680,399,0,0,0,0,596,404,632,433,3,48
NGCT,3,49,481,343,509,369,628,386,674,426,594,430,643,462,0,0,0,0,3,49
NGCT,3,50,466,351,494,383,0,0,0,0,633,440,660,460,0,0,0,0,3,50
NGCT,3,51,473,354,496,385,0,0,0,0,0,0,0,0,0,0,0,0,3,51
NGCT,3,52,467,368,491,383,0,0,0,0,0,0,0,0,0,0,0,0,3,52
NGCT,3,53,468,368,491,382,0,0,0,0,0,0,0,0,0,0,0,0,3,53
NGCT,4,67,513,422,534,441,0,0,0,0,0,0,0,0,0,0,0,0,4,21
NGCT,4,68,514,420,529,443,0,0,0,0,0,0,0,0,0,0,0,0,4,22
NGCT,4,69,523,414,539,430,0,0,0,0,0,0,0,0,0,0,0,0,4,23
NGCT,4,70,256,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,4,24
NGCT,4,71,256,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,4,25
NGCT,4,72,256,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,4,26
NGCT,4,73,256,256,256,256,0,0,0,0,0,0,0,0,0,0,0,0,4,27
NGCT,4,74,505,398,520,407,0,0,0,0,0,0,0,0,0,0,0,0,4,28
NGCT,4,75,504,394,518,409,589,470,616,487,609,480,644,505,557,491,579,506,4,29
NGCT,4,76,496,398,517,413,594,437,635,482,619,481,652,501,554,484,585,505,4,30
NGCT,4,77,502,409,520,421,610,418,642,462,607,482,635,508,550,489,604,513,4,31
NGCT,4,78,510,417,517,427,0,0,0,0,0,0,0,0,0,0,0,0,4,32
NGCT,4,79,489,411,506,425,0,0,0,0,0,0,0,0,0,0,0,0,4,33
NGCT,5,48,578,444,589,467,0,0,0,0,0,0,0,0,0,0,0,0,5,48
NGCT,5,49,573,434,594,455,0,0,0,0,0,0,0,0,0,0,0,0,5,49
NGCT,5,50,576,433,600,448,0,0,0,0,0,0,0,0,0,0,0,0,5,50
NGCT,5,51,582,431,591,449,613,548,654,563,584,536,608,572,0,0,0,0,5,51
NGCT,5,52,575,427,590,442,648,538,671,556,623,545,644,565,0,0,0,0,5,52
NGCT,5,53,565,425,581,439,652,511,671,536,598,557,625,575,0,0,0,0,5,53
NGCT,5,54,563,427,582,449,651,498,692,539,625,550,659,571,0,0,0,0,5,54
NGCT,5,55,556,431,578,443,672,482,699,507,620,558,654,578,0,0,0,0,5,55
NGCT,5,56,529,432,554,447,683,458,709,476,0,0,0,0,0,0,0,0,5,56
NGCT,5,57,538,427,552,451,0,0,0,0,0,0,0,0,0,0,0,0,5,57
NGCT,5,58,549,437,559,454,698,430,718,445,0,0,0,0,0,0,0,0,5,58
NGCT,6,45,520,354,541,365,564,459,602,492,0,0,0,0,0,0,0,0,6,45
NGCT,6,46,521,345,538,362,574,440,603,465,560,478,577,490,0,0,0,0,6,46
NGCT,6,47,519,344,537,357,607,394,647,429,0,0,0,0,0,0,0,0,6,47
NGCT,6,48,499,333,527,356,617,383,652,416,0,0,0,0,0,0,0,0,6,48
NGCT,6,49,501,334,522,356,627,349,653,400,0,0,0,0,0,0,0,0,6,49
NGCT,6,50,478,335,503,357,633,342,647,370,0,0,0,0,0,0,0,0,6,50
NGCT,6,51,484,347,507,359,0,0,0,0,0,0,0,0,0,0,0,0,6,51
NGCT,6,52,484,362,502,380,0,0,0,0,0,0,0,0,0,0,0,0,6,52
NGCT,6,53,485,363,507,378,0,0,0,0,0,0,0,0,0,0,0,0,6,53
NGCT,7,70,499,452,520,466,0,0,0,0,0,0,0,0,0,0,0,0,7,7
NGCT,7,71,501,446,519,459,0,0,0,0,0,0,0,0,0,0,0,0,7,8
NGCT,7,72,492,443,518,460,0,0,0,0,0,0,0,0,0,0,0,0,7,9
NGCT,7,73,492,445,515,457,0,0,0,0,0,0,0,0,0,0,0,0,7,10
NGCT,7,74,492,444,505,458,0,0,0,0,0,0,0,0,0,0,0,0,7,11
NGCT,7,75,487,437,504,451,0,0,0,0,0,0,0,0,0,0,0,0,7,12
NGCT,7,76,472,439,501,447,0,0,0,0,0,0,0,0,0,0,0,0,7,13
NGCT,7,85,0,0,0,0,579,481,613,507,558,513,585,529,0,0,0,0,7,22
NGCT,7,86,0,0,0,0,577,463,623,506,562,505,580,522,0,0,0,0,7,23
NGCT,7,87,0,0,0,0,589,448,626,503,568,512,594,529,0,0,0,0,7,24
NGCT,7,88,595,443,629,495,592,444,635,491,0,0,0,0,0,0,0,0,7,25
NGCT,9,71,536,398,551,420,585,514,610,543,0,0,0,0,530,515,574,551,9,14
NGCT,9,72,532,396,557,418,587,492,636,530,0,0,0,0,552,514,575,533,9,15
NGCT,9,73,534,398,547,419,591,489,641,526,0,0,0,0,560,506,593,525,9,16
NGCT,9,74,0,0,0,0,589,473,659,522,0,0,0,0,563,507,591,532,9,17
NGCT,9,75,0,0,0,0,609,477,665,514,0,0,0,0,563,510,611,531,9,18
NGCT,9,76,0,0,0,0,629,447,683,498,0,0,0,0,595,519,614,534,9,19
NGCT,9,77,0,0,0,0,636,432,691,492,0,0,0,0,0,0,0,0,9,20
NGCT,10,70,518,400,542,415,0,0,0,0,0,0,0,0,0,0,0,0,10,7
NGCT,10,71,524,392,548,410,0,0,0,0,0,0,0,0,0,0,0,0,10,8
NGCT,10,72,518,392,543,407,0,0,0,0,0,0,0,0,0,0,0,0,10,9
NGCT,10,73,518,386,533,407,0,0,0,0,0,0,0,0,0,0,0,0,10,10
NGCT,10,74,513,383,531,396,0,0,0,0,0,0,0,0,524,494,547,508,10,11
NGCT,10,75,509,381,529,396,0,0,0,0,0,0,0,0,532,485,557,504,10,12
NGCT,10,76,491,374,517,390,564,466,613,488,0,0,0,0,532,485,556,506,10,13
NGCT,10,77,484,373,512,398,598,454,618,467,581,479,600,495,554,467,576,493,10,14
NGCT,10,78,493,378,511,395,605,439,626,467,0,0,0,0,583,481,602,492,10,15
NGCT,10,79,490,365,510,397,605,429,632,458,583,472,606,492,0,0,0,0,10,16
NGCT,10,80,485,379,515,401,612,428,635,452,588,491,615,517,0,0,0,0,10,17
NGCT,10,81,478,387,503,406,610,419,638,454,593,493,627,534,0,0,0,0,10,18
NGCT,10,82,492,391,506,406,621,418,647,440,601,486,623,517,0,0,0,0,10,19
NGCT,10,83,487,389,511,405,628,401,654,435,602,481,628,519,0,0,0,0,10,20
NGCT,10,84,475,381,504,401,624,401,656,436,596,485,621,512,0,0,0,0,10,21
NGCT,10,85,489,374,514,396,626,375,640,393,609,481,639,505,0,0,0,0,10,22
NGCT,10,86,0,0,0,0,622,367,640,385,617,472,648,514,0,0,0,0,10,23
NGCT,10,87,0,0,0,0,623,362,639,381,614,476,641,498,0,0,0,0,10,24
NGCT,10,88,0,0,0,0,621,361,640,376,0,0,0,0,0,0,0,0,10,25
NGCT,10,89,0,0,0,0,614,353,634,370,0,0,0,0,0,0,0,0,10,26
NGCT,10,91,0,0,0,0,615,345,639,356,0,0,0,0,0,0,0,0,10,28
NGCT,11,41,548,386,584,411,0,0,0,0,0,0,0,0,0,0,0,0,11,42
NGCT,11,42,544,384,564,401,664,444,712,467,0,0,0,0,597,466,666,496,11,43
NGCT,11,43,519,383,553,392,678,446,702,464,0,0,0,0,614,462,679,489,11,44
NGCT,11,44,519,383,556,404,0,0,0,0,640,510,671,531,596,488,625,506,11,45
NGCT,11,45,532,389,555,407,0,0,0,0,625,542,649,562,610,505,640,534,11,46
NGCT,11,46,0,0,0,0,0,0,0,0,620,509,653,551,0,0,0,0,11,47
NGCT,11,47,0,0,0,0,0,0,0,0,635,536,668,571,0,0,0,0,11,48
NGCT,11,48,0,0,0,0,0,0,0,0,633,554,654,574,0,0,0,0,11,49
NGCT,11,49,0,0,0,0,0,0,0,0,629,552,650,576,0,0,0,0,11,50
NGCT,11,50,0,0,0,0,0,0,0,0,624,562,648,583,0,0,0,0,11,51
NGCT,11,51,0,0,0,0,0,0,0,0,623,561,645,581,0,0,0,0,11,52
NGCT,11,52,0,0,0,0,0,0,0,0,613,564,640,586,0,0,0,0,11,53
NGCT,11,53,0,0,0,0,0,0,0,0,613,566,639,587,0,0,0,0,11,54
NGCT,11,54,0,0,0,0,0,0,0,0,614,563,639,582,0,0,0,0,11,55
NGCT,12,53,557,395,579,412,0,0,0,0,0,0,0,0,0,0,0,0,12,53
NGCT,12,54,555,392,574,414,0,0,0,0,0,0,0,0,0,0,0,0,12,54
NGCT,12,55,551,394,577,420,0,0,0,0,0,0,0,0,0,0,0,0,12,55
NGCT,12,56,539,378,567,402,0,0,0,0,0,0,0,0,0,0,0,0,12,56
NGCT,12,57,534,378,565,398,601,469,675,499,608,508,648,529,0,0,0,0,12,57
NGCT,12,58,541,361,565,405,641,457,691,484,624,500,672,520,584,477,632,522,12,58
NGCT,12,59,537,389,560,409,639,448,678,480,647,519,675,547,619,497,641,523,12,59
NGCT,12,60,540,397,563,409,0,0,0,0,605,510,635,541,0,0,0,0,12,60
NGCT,12,61,546,396,560,414,0,0,0,0,609,519,638,553,0,0,0,0,12,61
NGCT,12,62,514,385,547,411,0,0,0,0,622,539,646,589,0,0,0,0,12,62
NGCT,12,63,513,394,556,413,626,576,645,607,0,0,0,0,0,0,0,0,12,63
NGCT,17,28,0,0,0,0,610,454,661,498,0,0,0,0,0,0,0,0,17,28
NGCT,17,29,526,385,559,406,571,473,635,500,0,0,0,0,0,0,0,0,17,29
NGCT,17,30,503,379,551,409,0,0,0,0,567,485,620,509,0,0,0,0,17,30
NGCT,17,31,494,371,530,394,0,0,0,0,597,490,629,517,0,0,0,0,17,31
NGCT,17,32,486,354,522,383,0,0,0,0,0,0,0,0,0,0,0,0,17,32
NGCT,17,33,493,352,519,384,0,0,0,0,0,0,0,0,0,0,0,0,17,33
NGCT,17,34,494,336,523,370,0,0,0,0,0,0,0,0,0,0,0,0,17,34
NGCT,17,35,497,331,516,362,0,0,0,0,0,0,0,0,0,0,0,0,17,35
NGCT,17,36,490,339,516,361,0,0,0,0,0,0,0,0,0,0,0,0,17,36
NGCT,17,37,487,348,512,369,0,0,0,0,0,0,0,0,0,0,0,0,17,37
NGCT,17,38,487,347,509,368,0,0,0,0,0,0,0,0,0,0,0,0,17,38
NGCT,17,39,488,349,505,368,0,0,0,0,0,0,0,0,0,0,0,0,17,39
NGCT,17,40,489,353,509,372,0,0,0,0,0,0,0,0,0,0,0,0,17,40
NGCT,17,41,496,358,519,391,0,0,0,0,0,0,0,0,0,0,0,0,17,41
NGCT,17,42,503,363,532,415,0,0,0,0,0,0,0,0,0,0,0,0,17,42
NGCT,17,43,524,401,547,420,0,0,0,0,0,0,0,0,0,0,0,0,17,43
NGCT,18,46,535,379,561,406,0,0,0,0,0,0,0,0,0,0,0,0,18,43
NGCT,18,47,523,377,575,399,0,0,0,0,0,0,0,0,0,0,0,0,18,44
NGCT,18,48,522,379,540,390,0,0,0,0,0,0,0,0,0,0,0,0,18,45
NGCT,18,49,538,382,559,396,0,0,0,0,0,0,0,0,0,0,0,0,18,46
NGCT,18,50,536,377,557,397,0,0,0,0,0,0,0,0,0,0,0,0,18,47
NGCT,18,51,542,381,567,399,0,0,0,0,0,0,0,0,0,0,0,0,18,48
NGCT,18,52,535,382,560,399,620,467,649,502,587,485,617,513,544,478,582,508,18,49
NGCT,18,53,520,380,563,398,0,0,0,0,589,476,624,499,0,0,0,0,18,50
NGCT,18,54,524,385,561,400,636,435,693,470,616,486,642,502,579,472,628,502,18,51
NGCT,18,55,512,384,553,399,661,419,701,454,614,485,650,511,0,0,0,0,18,52
NGCT,18,56,506,376,529,394,676,405,707,435,616,487,636,499,0,0,0,0,18,53
NGCT,18,57,529,375,549,395,688,403,705,425,0,0,0,0,0,0,0,0,18,54
NGCT,18,58,534,386,556,406,0,0,0,0,0,0,0,0,0,0,0,0,18,55
NGCT,18,59,530,388,550,408,0,0,0,0,0,0,0,0,0,0,0,0,18,56
NGCT,19,68,507,346,524,361,572,412,631,464,0,0,0,0,0,0,0,0,19,70
NGCT,19,69,503,340,520,359,576,420,621,459,0,0,0,0,0,0,0,0,19,71
NGCT,19,70,511,339,528,355,587,402,646,449,0,0,0,0,0,0,0,0,19,72
NGCT,19,71,506,337,523,356,612,390,651,433,0,0,0,0,578,430,613,454,19,73
NGCT,19,72,496,339,517,355,617,364,659,428,0,0,0,0,0,0,0,0,19,74
NGCT,19,73,485,336,517,350,622,365,661,415,578,460,595,469,0,0,0,0,19,75
NGCT,19,74,498,336,521,357,631,375,663,403,580,458,615,476,0,0,0,0,19,76
NGCT,19,75,495,338,526,355,641,344,658,369,577,449,637,477,0,0,0,0,19,77
NGCT,19,76,512,336,542,363,640,344,663,362,588,449,620,479,0,0,0,0,19,78
NGCT,19,77,508,334,532,354,643,344,667,359,581,459,602,488,0,0,0,0,19,79
NGCT,19,78,510,340,533,358,647,342,678,358,0,0,0,0,0,0,0,0,19,80
NGCT,19,79,511,333,531,353,656,327,680,355,0,0,0,0,0,0,0,0,19,81
NGCT,19,80,527,348,549,367,659,331,678,346,0,0,0,0,0,0,0,0,19,82
NGCT,19,81,0,0,0,0,662,322,673,343,0,0,0,0,0,0,0,0,19,83
NGCT,19,82,522,356,540,368,658,315,679,344,0,0,0,0,0,0,0,0,19,84
NGCT,19,83,0,0,0,0,656,314,680,341,0,0,0,0,0,0,0,0,19,85
NGCT,19,84,659,305,676,330,0,0,0,0,0,0,0,0,0,0,0,0,19,86
NGCT,19,85,0,0,0,0,658,304,675,322,0,0,0,0,0,0,0,0,19,87
NGCT,22,64,737.333333333333,500.666666666667,748.666666666667,512.666666666667,773.333333333333,587.333333333333,823.333333333333,606.666666666667,0,0,0,0,0,0,0,0,22,64
NGCT,22,65,726.666666666667,493.333333333333,740.666666666667,504.666666666667,808,584.666666666667,836,599.333333333333,0,0,0,0,767.333333333333,590.666666666667,796.666666666667,608,22,65
NGCT,22,66,728,491.333333333333,745.333333333333,507.333333333333,812.666666666667,575.333333333333,840,597.333333333333,0,0,0,0,778,593.333333333333,796,609.333333333333,22,66
NGCT,22,67,0,0,0,0,825.333333333333,556.666666666667,846.666666666667,592.666666666667,0,0,0,0,782.666666666667,592,804,619.333333333333,22,67
NGCT,22,68,722,490.666666666667,742,511.333333333333,832,556.666666666667,853.333333333333,572.666666666667,794,600.666666666667,815.333333333333,627.333333333333,0,0,0,0,22,68
NGCT,22,69,718,492.666666666667,734.666666666667,508,851.333333333333,530.666666666667,862.666666666667,551.333333333333,790.666666666667,600,814,621.333333333333,0,0,0,0,22,69
NGCT,22,70,710.666666666667,496,727.333333333333,512.666666666667,851.333333333333,516,864,535.333333333333,0,0,0,0,0,0,0,0,22,70
NGCT,22,71,708,492,723.333333333333,506,861.333333333333,500.666666666667,876,522,0,0,0,0,0,0,0,0,22,71
NGCT,22,72,711.333333333333,484.666666666667,720,510.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,22,72
NGCT,22,73,714,492,726,506,0,0,0,0,0,0,0,0,0,0,0,0,22,73
NGCT,22,74,705.333333333333,491.333333333333,723.333333333333,498,0,0,0,0,0,0,0,0,0,0,0,0,22,74
NGCT,23,55,703.333333333333,536,719.333333333333,555.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,23,6
NGCT,23,56,700.666666666667,532,718,556,0,0,0,0,0,0,0,0,0,0,0,0,23,7
NGCT,23,57,701.333333333333,527.333333333333,716,544,0,0,0,0,0,0,0,0,0,0,0,0,23,8
NGCT,23,58,698.666666666667,519.333333333333,740.666666666667,534.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,23,9
NGCT,23,59,703.333333333333,524,722.666666666667,537.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,23,10
NGCT,23,60,698.666666666667,522.666666666667,716.666666666667,534,0,0,0,0,0,0,0,0,0,0,0,0,23,11
NGCT,23,61,693.333333333333,518.666666666667,722.666666666667,532.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,23,12
NGCT,23,62,692.666666666667,510.666666666667,708,530,0,0,0,0,0,0,0,0,0,0,0,0,23,13
NGCT,23,63,692.666666666667,514,706.666666666667,526.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,23,14
NGCT,23,64,693.333333333333,514.666666666667,706.666666666667,528,0,0,0,0,0,0,0,0,0,0,0,0,23,15
NGCT,23,65,670,500.666666666667,694,514.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,23,16
NGCT,23,66,688.666666666667,512.666666666667,699.333333333333,523.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,23,17
NGCT,23,67,671.333333333333,502,682,512,740.666666666667,630,768.666666666667,643.333333333333,726.666666666667,664.666666666667,753.333333333333,671.333333333333,719.333333333333,642.666666666667,736.666666666667,660,23,18
NGCT,23,68,0,0,0,0,740,626.666666666667,784.666666666667,647.333333333333,738.666666666667,659.333333333333,758.666666666667,674,0,0,0,0,23,19
NGCT,23,69,661.333333333333,508,673.333333333333,522,725.333333333333,618,802.666666666667,646,756,651.333333333333,780.666666666667,676,0,0,0,0,23,20
NGCT,23,70,0,0,0,0,764.666666666667,602.666666666667,827.333333333333,644,760.666666666667,654,787.333333333333,678,0,0,0,0,23,21
NGCT,23,71,655.333333333333,514,668,524.666666666667,770.666666666667,590.666666666667,847.333333333333,639.333333333333,769.333333333333,656.666666666667,803.333333333333,684,0,0,0,0,23,22
NGCT,23,72,652.666666666667,512.666666666667,665.333333333333,528,793.333333333333,592.666666666667,848.666666666667,632.666666666667,0,0,0,0,0,0,0,0,23,23
NGCT,23,73,628.666666666667,520,649.333333333333,536,814,578.666666666667,862.666666666667,626,778.666666666667,722,801.333333333333,756.666666666667,0,0,0,0,23,24
NGCT,23,74,0,0,0,0,841.333333333333,568,868.666666666667,598,770.666666666667,750,786,789.333333333333,0,0,0,0,23,25
NGCT,23,75,0,0,0,0,847.333333333333,553.333333333333,876.666666666667,594.666666666667,774,730,791.333333333333,752,0,0,0,0,23,26
NGCT,23,76,652,522,673.333333333333,537.333333333333,859.333333333333,540,886.666666666667,572,774,724,794,762.666666666667,0,0,0,0,23,27
NGCT,23,77,632.666666666667,512,653.333333333333,532,865.333333333333,536.666666666667,889.333333333333,565.333333333333,751.333333333333,716.666666666667,798.666666666667,784,0,0,0,0,23,28
NGCT,23,78,638.666666666667,519.333333333333,665.333333333333,538,868.666666666667,532.666666666667,892,560,765.333333333333,730,788.666666666667,770,0,0,0,0,23,29
NGCT,23,79,636.666666666667,518.666666666667,664,539.333333333333,868.666666666667,524,889.333333333333,560.666666666667,770,730.666666666667,794,764,0,0,0,0,23,30
NGCT,23,80,621.333333333333,521.333333333333,662,538,0,0,0,0,764.666666666667,731.333333333333,803.333333333333,754.666666666667,0,0,0,0,23,31
NGCT,23,81,650,496,678,509.333333333333,0,0,0,0,763.333333333333,736,802,756.666666666667,0,0,0,0,23,32
NGCT,23,82,651.333333333333,491.333333333333,677.333333333333,515.333333333333,0,0,0,0,764.666666666667,738,800.666666666667,756.666666666667,0,0,0,0,23,33
NGCT,23,83,643.333333333333,486.666666666667,680.666666666667,516.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,23,34
NGCT,23,84,649.333333333333,492,676.666666666667,516,0,0,0,0,0,0,0,0,0,0,0,0,23,35
NGCT,23,85,649.333333333333,496.666666666667,673.333333333333,515.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,23,36
NGCT,23,86,642,500.666666666667,671.333333333333,516,0,0,0,0,0,0,0,0,0,0,0,0,23,37
NGCT,23,87,644,502,669.333333333333,522,0,0,0,0,0,0,0,0,0,0,0,0,23,38
NGCT,23,88,640,501.333333333333,665.333333333333,517.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,23,39
NGCT,23,89,632.666666666667,500,660,521.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,23,40
NGCT,23,90,635.333333333333,502,654.666666666667,526.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,23,41
NGCT,23,91,630.666666666667,505.333333333333,656,528.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,23,42
NGCT,23,92,628.666666666667,514,649.333333333333,538.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,23,43
NGCT,24,49,649.333333333333,557.333333333333,688.666666666667,569.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,24,46
NGCT,24,50,618,553.333333333333,689.333333333333,568.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,24,47
NGCT,24,51,612.666666666667,553.333333333333,660.666666666667,570.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,24,48
NGCT,24,52,613.333333333333,551.333333333333,659.333333333333,573.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,24,49
NGCT,24,53,612.666666666667,548,652.666666666667,572.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,24,50
NGCT,24,54,612.666666666667,559.333333333333,629.333333333333,572.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,24,51
NGCT,24,55,616.666666666667,560,628.666666666667,572,0,0,0,0,0,0,0,0,0,0,0,0,24,52
NGCT,24,56,619.333333333333,560,632.666666666667,572,0,0,0,0,0,0,0,0,0,0,0,0,24,53
NGCT,24,57,641.333333333333,564,652,576.666666666667,0,0,0,0,0,0,0,0,711.333333333333,652,748.666666666667,673.333333333333,24,54
NGCT,24,58,632,570,642.666666666667,580.666666666667,0,0,0,0,0,0,0,0,713.333333333333,653.333333333333,766.666666666667,679.333333333333,24,55
NGCT,24,59,0,0,0,0,0,0,0,0,726,676.666666666667,758.666666666667,696,738,662,790,677.333333333333,24,56
