1, 1
NGCT,1,6,0,0,0,0
NGCT,1,7,0,0,0,0
NGCT,1,8,457,316,473,334
NGCT,1,9,456,319,472,340
NGCT,1,10,454,314,470,334
NGCT,1,11,446,307,463,332
NGCT,1,12,439,318,458,333
NGCT,1,13,449,304,467,341
NGCT,1,14,454,327,468,344
NGCT,1,15,446,318,470,345
NGCT,1,16,460,331,480,350
NGCT,1,17,460,335,475,350
NGCT,1,18,423,331,464,350
NGCT,1,19,436,338,453,357
NGCT,1,20,427,346,455,361
NGCT,1,21,418,355,445,375
NGCT,1,22,417,351,450,372
NGCT,1,23,419,349,453,372
NGCT,1,24,398,361,416,380
NGCT,1,25,397,359,415,375
NGCT,1,26,379,350,396,365
NGCT,1,27,379,353,392,366
NGCT,1,28,368,357,381,382
NGCT,1,29,368,359,383,380
NGCT,1,30,364,362,387,384
NGCT,1,31,361,372,384,391
NGCT,1,32,362,372,381,401
NGCT,1,33,366,382,380,407
NGCT,1,34,366,379,380,411
NGCT,1,35,361,393,380,421
NGCT,1,36,366,386,381,416
NGCT,1,37,365,394,383,419
NGCT,1,38,0,0,0,0
NGCT,1,39,0,0,0,0
NGCT,1,40,0,0,0,0
NGCT,3,41,0,0,0,0
NGCT,3,42,0,0,0,0
NGCT,3,43,0,0,0,0
NGCT,3,44,0,0,0,0
NGCT,3,45,521,348,535,361
NGCT,3,46,518,346,538,358
NGCT,3,47,519,354,533,365
NGCT,3,48,497,343,516,354
NGCT,3,49,481,343,509,369
NGCT,3,50,466,351,494,383
NGCT,3,51,473,354,496,385
NGCT,3,52,467,368,491,383
NGCT,3,53,468,368,491,382
NGCT,3,54,0,0,0,0
NGCT,3,55,0,0,0,0
NGCT,3,56,0,0,0,0
NGCT,3,57,0,0,0,0
NGCT,3,58,0,0,0,0
NGCT,3,59,0,0,0,0
NGCT,3,60,0,0,0,0
NGCT,4,21,513,422,534,441
NGCT,4,22,514,420,529,443
NGCT,4,23,523,414,539,430
NGCT,4,24,256,256,256,256
NGCT,4,25,256,256,256,256
NGCT,4,26,256,256,256,256
NGCT,4,27,256,256,256,256
NGCT,4,28,505,398,520,407
NGCT,4,29,504,394,518,409
NGCT,4,30,496,398,517,413
NGCT,4,31,502,409,520,421
NGCT,4,32,510,417,517,427
NGCT,4,33,489,411,506,425
NGCT,4,34,0,0,0,0
NGCT,4,35,0,0,0,0
NGCT,4,36,0,0,0,0
NGCT,4,37,0,0,0,0
NGCT,4,38,0,0,0,0
NGCT,4,39,0,0,0,0
NGCT,4,40,0,0,0,0
NGCT,5,41,0,0,0,0
NGCT,5,42,0,0,0,0
NGCT,5,43,0,0,0,0
NGCT,5,44,0,0,0,0
NGCT,5,45,0,0,0,0
NGCT,5,46,0,0,0,0
NGCT,5,47,0,0,0,0
NGCT,5,48,578,444,589,467
NGCT,5,49,573,434,594,455
NGCT,5,50,576,433,600,448
NGCT,5,51,582,431,591,449
NGCT,5,52,575,427,590,442
NGCT,5,53,565,425,581,439
NGCT,5,54,563,427,582,449
NGCT,5,55,556,431,578,443
NGCT,5,56,529,432,554,447
NGCT,5,57,538,427,552,451
NGCT,5,58,549,437,559,454
NGCT,5,59,0,0,0,0
NGCT,5,60,0,0,0,0
NGCT,6,41,0,0,0,0
NGCT,6,42,0,0,0,0
NGCT,6,43,0,0,0,0
NGCT,6,44,0,0,0,0
NGCT,6,45,520,354,541,365
NGCT,6,46,521,345,538,362
NGCT,6,47,519,344,537,357
NGCT,6,48,499,333,527,356
NGCT,6,49,501,334,522,356
NGCT,6,50,478,335,503,357
NGCT,6,51,484,347,507,359
NGCT,6,52,484,362,502,380
NGCT,6,53,485,363,507,378
NGCT,6,54,0,0,0,0
NGCT,6,55,0,0,0,0
NGCT,6,56,0,0,0,0
NGCT,6,57,0,0,0,0
NGCT,6,58,0,0,0,0
NGCT,6,59,0,0,0,0
NGCT,6,60,0,0,0,0
NGCT,10,1,0,0,0,0
NGCT,10,2,0,0,0,0
NGCT,10,3,0,0,0,0
NGCT,10,4,0,0,0,0
NGCT,10,5,0,0,0,0
NGCT,10,6,0,0,0,0
NGCT,10,7,518,400,542,415
NGCT,10,8,524,392,548,410
NGCT,10,9,518,392,543,407
NGCT,10,10,518,386,533,407
NGCT,10,11,513,383,531,396
NGCT,10,12,509,381,529,396
NGCT,10,13,491,374,517,390
NGCT,10,14,484,373,512,398
NGCT,10,15,493,378,511,395
NGCT,10,16,490,365,510,397
NGCT,10,17,485,379,515,401
NGCT,10,18,478,387,503,406
NGCT,10,19,492,391,506,406
NGCT,10,20,487,389,511,405
NGCT,10,21,475,381,504,401
NGCT,10,22,489,374,514,396
NGCT,10,23,0,0,0,0
NGCT,10,24,0,0,0,0
NGCT,10,25,0,0,0,0
NGCT,10,26,0,0,0,0
NGCT,10,27,0,0,0,0
NGCT,10,28,0,0,0,0
NGCT,10,29,0,0,0,0
NGCT,10,30,0,0,0,0
NGCT,10,31,0,0,0,0
NGCT,10,32,0,0,0,0
NGCT,10,33,0,0,0,0
NGCT,10,34,0,0,0,0
NGCT,10,35,0,0,0,0
NGCT,10,36,0,0,0,0
NGCT,10,37,0,0,0,0
NGCT,10,38,0,0,0,0
NGCT,10,39,0,0,0,0
NGCT,10,40,0,0,0,0
NGCT,12,51,0,0,0,0
NGCT,12,52,0,0,0,0
NGCT,12,53,557,395,579,412
NGCT,12,54,555,392,574,414
NGCT,12,55,551,394,577,420
NGCT,12,56,539,378,567,402
NGCT,12,57,534,378,565,398
NGCT,12,58,541,361,565,405
NGCT,12,59,537,389,560,409
NGCT,12,60,540,397,563,409
NGCT,12,61,546,396,560,414
NGCT,12,62,514,385,547,411
NGCT,12,63,513,394,556,413
NGCT,12,64,0,0,0,0
NGCT,12,65,0,0,0,0
NGCT,12,66,0,0,0,0
NGCT,12,67,0,0,0,0
NGCT,12,68,0,0,0,0
NGCT,12,69,0,0,0,0
NGCT,12,70,0,0,0,0
NGCT,17,26,0,0,0,0
NGCT,17,27,0,0,0,0
NGCT,17,28,0,0,0,0
NGCT,17,29,526,385,559,406
NGCT,17,30,503,379,551,409
NGCT,17,31,494,371,530,394
NGCT,17,32,486,354,522,383
NGCT,17,33,493,352,519,384
NGCT,17,34,494,336,523,370
NGCT,17,35,497,331,516,362
NGCT,17,36,490,339,516,361
NGCT,17,37,487,348,512,369
NGCT,17,38,487,347,509,368
NGCT,17,39,488,349,505,368
NGCT,17,40,489,353,509,372
NGCT,17,41,496,358,519,391
NGCT,17,42,503,363,532,415
NGCT,17,43,524,401,547,420
NGCT,17,44,0,0,0,0
NGCT,17,45,0,0,0,0
NGCT,18,41,0,0,0,0
NGCT,18,42,0,0,0,0
NGCT,18,43,535,379,561,406
NGCT,18,44,523,377,575,399
NGCT,18,45,522,379,540,390
NGCT,18,46,538,382,559,396
NGCT,18,47,536,377,557,397
NGCT,18,48,542,381,567,399
NGCT,18,49,535,382,560,399
NGCT,18,50,520,380,563,398
NGCT,18,51,524,385,561,400
NGCT,18,52,512,384,553,399
NGCT,18,53,506,376,529,394
NGCT,18,54,529,375,549,395
NGCT,18,55,534,386,556,406
NGCT,18,56,530,388,550,408
NGCT,18,57,0,0,0,0
NGCT,18,58,0,0,0,0
NGCT,18,59,0,0,0,0
NGCT,18,60,0,0,0,0
NGCT,19,71,503,340,520,359
NGCT,19,72,511,339,528,355
NGCT,19,73,506,337,523,356
NGCT,19,74,496,339,517,355
NGCT,19,75,485,336,517,350
NGCT,19,76,498,336,521,357
NGCT,19,77,495,338,526,355
NGCT,19,78,512,336,542,363
NGCT,19,79,508,334,532,354
NGCT,19,80,510,340,533,358
NGCT,19,81,511,333,531,353
NGCT,19,82,527,348,549,367
NGCT,19,83,0,0,0,0
NGCT,19,84,522,356,540,368
NGCT,19,85,0,0,0,0
NGCT,19,86,659,305,676,330
NGCT,19,87,0,0,0,0
NGCT,19,88,0,0,0,0
NGCT,19,89,0,0,0,0
NGCT,19,90,0,0,0,0
NGCT,22,61,0,0,0,0
NGCT,22,62,0,0,0,0
NGCT,22,63,0,0,0,0
NGCT,22,64,737.333333333333,500.666666666667,748.666666666667,512.666666666667
NGCT,22,65,726.666666666667,493.333333333333,740.666666666667,504.666666666667
NGCT,22,66,728,491.333333333333,745.333333333333,507.333333333333
NGCT,22,67,0,0,0,0
NGCT,22,68,722,490.666666666667,742,511.333333333333
NGCT,22,69,718,492.666666666667,734.666666666667,508
NGCT,22,70,710.666666666667,496,727.333333333333,512.666666666667
NGCT,22,71,708,492,723.333333333333,506
NGCT,22,72,711.333333333333,484.666666666667,720,510.666666666667
NGCT,22,73,714,492,726,506
NGCT,22,74,705.333333333333,491.333333333333,723.333333333333,498
NGCT,22,75,0,0,0,0
NGCT,22,76,0,0,0,0
NGCT,22,77,0,0,0,0
NGCT,22,78,0,0,0,0
NGCT,22,79,0,0,0,0
NGCT,22,80,0,0,0,0
NGCT,23,1,0,0,0,0
NGCT,23,2,0,0,0,0
NGCT,23,3,0,0,0,0
NGCT,23,4,0,0,0,0
NGCT,23,5,0,0,0,0
NGCT,23,6,703.333333333333,536,719.333333333333,555.333333333333
NGCT,23,7,700.666666666667,532,718,556
NGCT,23,8,701.333333333333,527.333333333333,716,544
NGCT,23,9,698.666666666667,519.333333333333,740.666666666667,534.666666666667
NGCT,23,10,703.333333333333,524,722.666666666667,537.333333333333
NGCT,23,11,698.666666666667,522.666666666667,716.666666666667,534
NGCT,23,12,693.333333333333,518.666666666667,722.666666666667,532.666666666667
NGCT,23,13,692.666666666667,510.666666666667,708,530
NGCT,23,14,692.666666666667,514,706.666666666667,526.666666666667
NGCT,23,15,693.333333333333,514.666666666667,706.666666666667,528
NGCT,23,16,670,500.666666666667,694,514.666666666667
NGCT,23,17,688.666666666667,512.666666666667,699.333333333333,523.333333333333
NGCT,23,18,671.333333333333,502,682,512
NGCT,23,19,0,0,0,0
NGCT,23,20,661.333333333333,508,673.333333333333,522
NGCT,23,21,0,0,0,0
NGCT,23,22,655.333333333333,514,668,524.666666666667
NGCT,23,23,652.666666666667,512.666666666667,665.333333333333,528
NGCT,23,24,628.666666666667,520,649.333333333333,536
NGCT,23,25,0,0,0,0
NGCT,23,26,0,0,0,0
NGCT,23,27,652,522,673.333333333333,537.333333333333
NGCT,23,28,632.666666666667,512,653.333333333333,532
NGCT,23,29,638.666666666667,519.333333333333,665.333333333333,538
NGCT,23,30,636.666666666667,518.666666666667,664,539.333333333333
NGCT,23,31,621.333333333333,521.333333333333,662,538
NGCT,23,32,650,496,678,509.333333333333
NGCT,23,33,651.333333333333,491.333333333333,677.333333333333,515.333333333333
NGCT,23,34,643.333333333333,486.666666666667,680.666666666667,516.666666666667
NGCT,23,35,649.333333333333,492,676.666666666667,516
NGCT,23,36,649.333333333333,496.666666666667,673.333333333333,515.333333333333
NGCT,23,37,642,500.666666666667,671.333333333333,516
NGCT,23,38,644,502,669.333333333333,522
NGCT,23,39,640,501.333333333333,665.333333333333,517.333333333333
NGCT,23,40,632.666666666667,500,660,521.333333333333
NGCT,23,41,635.333333333333,502,654.666666666667,526.666666666667
NGCT,23,42,630.666666666667,505.333333333333,656,528.666666666667
NGCT,23,43,628.666666666667,514,649.333333333333,538.666666666667
NGCT,23,44,0,0,0,0
NGCT,23,45,0,0,0,0
NGCT,23,46,0,0,0,0
NGCT,23,47,0,0,0,0
NGCT,23,48,0,0,0,0
NGCT,23,49,0,0,0,0
NGCT,23,50,0,0,0,0
NGCT,23,51,0,0,0,0
NGCT,23,52,0,0,0,0
NGCT,23,53,0,0,0,0
NGCT,23,54,0,0,0,0
NGCT,23,55,0,0,0,0
NGCT,23,56,0,0,0,0
NGCT,23,57,0,0,0,0
NGCT,23,58,0,0,0,0
NGCT,23,59,0,0,0,0
NGCT,23,60,0,0,0,0
NGCT,24,41,0,0,0,0
NGCT,24,42,0,0,0,0
NGCT,24,43,0,0,0,0
NGCT,24,44,0,0,0,0
NGCT,24,45,0,0,0,0
NGCT,24,46,649.333333333333,557.333333333333,688.666666666667,569.333333333333
NGCT,24,47,618,553.333333333333,689.333333333333,568.666666666667
NGCT,24,48,612.666666666667,553.333333333333,660.666666666667,570.666666666667
NGCT,24,49,613.333333333333,551.333333333333,659.333333333333,573.333333333333
NGCT,24,50,612.666666666667,548,652.666666666667,572.666666666667
NGCT,24,51,612.666666666667,559.333333333333,629.333333333333,572.666666666667
NGCT,24,52,616.666666666667,560,628.666666666667,572
NGCT,24,53,619.333333333333,560,632.666666666667,572
NGCT,24,54,641.333333333333,564,652,576.666666666667
NGCT,24,55,632,570,642.666666666667,580.666666666667
NGCT,24,56,0,0,0,0
NGCT,24,57,0,0,0,0
NGCT,24,58,0,0,0,0
NGCT,24,59,0,0,0,0
NGCT,24,60,0,0,0,0
NGCT,26,46,0,0,0,0
NGCT,26,47,0,0,0,0
NGCT,26,48,0,0,0,0
NGCT,26,49,0,0,0,0
NGCT,26,50,606,468,624,487.333333333333
NGCT,26,51,602,472.666666666667,620.666666666667,486
NGCT,26,52,602.666666666667,470.666666666667,620,488
NGCT,26,53,0,0,0,0
NGCT,26,54,0,0,0,0
NGCT,26,55,599.333333333333,466.666666666667,610.666666666667,490.666666666667
NGCT,26,56,600,469.333333333333,612,491.333333333333
NGCT,26,57,588.666666666667,464.666666666667,612,478.666666666667
NGCT,26,58,592,466.666666666667,606.666666666667,483.333333333333
NGCT,26,59,589.333333333333,466.666666666667,606,480
NGCT,26,60,0,0,0,0
NGCT,26,61,0,0,0,0
NGCT,26,62,0,0,0,0
NGCT,26,63,0,0,0,0
NGCT,26,64,0,0,0,0
NGCT,26,65,0,0,0,0
NGCT,27,21,0,0,0,0
NGCT,27,22,0,0,0,0
NGCT,27,23,0,0,0,0
NGCT,27,24,0,0,0,0
NGCT,27,25,0,0,0,0
NGCT,27,26,0,0,0,0
NGCT,27,27,0,0,0,0
NGCT,27,28,0,0,0,0
NGCT,27,29,0,0,0,0
NGCT,27,30,0,0,0,0
NGCT,27,31,0,0,0,0
NGCT,27,32,0,0,0,0
NGCT,27,33,0,0,0,0
NGCT,27,34,0,0,0,0
NGCT,27,35,0,0,0,0
NGCT,27,36,681.333333333333,519.333333333333,697.333333333333,539.333333333333
NGCT,27,37,680,519.333333333333,695.333333333333,537.333333333333
NGCT,27,38,678,522,702,538
NGCT,27,39,686.666666666667,514,711.333333333333,534.666666666667
NGCT,27,40,686.666666666667,506,706,535.333333333333
NGCT,27,41,683.333333333333,512,700,535.333333333333
NGCT,27,42,684.666666666667,513.333333333333,703.333333333333,532
NGCT,27,43,686,511.333333333333,702.666666666667,532.666666666667
NGCT,27,44,684.666666666667,512,697.333333333333,527.333333333333
NGCT,27,45,681.333333333333,514,693.333333333333,530
NGCT,27,46,679.333333333333,517.333333333333,694,529.333333333333
NGCT,27,47,676,516.666666666667,695.333333333333,535.333333333333
NGCT,27,48,681.333333333333,524,700,540
NGCT,27,49,678.666666666667,520.666666666667,694,538
NGCT,27,50,651.333333333333,516,695.333333333333,534.666666666667
NGCT,27,51,641.333333333333,515.333333333333,673.333333333333,536
NGCT,27,52,647.333333333333,518,670,534.666666666667
NGCT,27,53,650,510.666666666667,670,530.666666666667
NGCT,27,54,653.333333333333,516.666666666667,668,527.333333333333
NGCT,27,55,644.666666666667,512.666666666667,674.666666666667,526.666666666667
NGCT,27,56,649.333333333333,524.666666666667,682,550
NGCT,27,57,0,0,0,0
NGCT,27,58,0,0,0,0
NGCT,27,59,0,0,0,0
NGCT,27,60,0,0,0,0
NGCT,28,51,689.333333333333,508,713.333333333333,526
NGCT,28,52,688,504.666666666667,710.666666666667,520.666666666667
NGCT,28,53,688,498,714,515.333333333333
NGCT,28,54,676.666666666667,484,704,502
NGCT,28,55,664.666666666667,488,690.666666666667,496
NGCT,28,56,0,0,0,0
NGCT,28,57,0,0,0,0
NGCT,28,58,670,493.333333333333,680.666666666667,508
NGCT,28,59,678,495.333333333333,706,508.666666666667
NGCT,28,60,674.666666666667,502,700,514.666666666667
NGCT,28,61,673.333333333333,502,695.333333333333,516.666666666667
NGCT,28,62,676,507.333333333333,706,518
NGCT,28,63,660.666666666667,504,680,523.333333333333
NGCT,28,64,666.666666666667,508.666666666667,684.666666666667,528
NGCT,28,65,0,0,0,0
NGCT,28,66,0,0,0,0
NGCT,28,67,0,0,0,0
NGCT,28,68,0,0,0,0
NGCT,28,69,0,0,0,0
NGCT,28,70,0,0,0,0
NGCT,29,51,695.333333333333,507.333333333333,714.666666666667,523.333333333333
NGCT,29,52,0,0,0,0
NGCT,29,53,684,498,702,509.333333333333
NGCT,29,54,669.333333333333,491.333333333333,692.666666666667,500.666666666667
NGCT,29,55,664,485.333333333333,681.333333333333,496.666666666667
NGCT,29,56,665.333333333333,479.333333333333,688,490.666666666667
NGCT,29,57,648.666666666667,482.666666666667,667.333333333333,498.666666666667
NGCT,29,58,644.666666666667,494,662.666666666667,505.333333333333
NGCT,29,59,646.666666666667,500,662.666666666667,512
NGCT,29,60,637.333333333333,494,658.666666666667,511.333333333333
NGCT,29,61,641.333333333333,501.333333333333,665.333333333333,516
NGCT,29,62,652.666666666667,504,674,520
NGCT,29,63,660.666666666667,504,683.333333333333,522.666666666667
NGCT,29,64,668.666666666667,508.666666666667,682.666666666667,526
NGCT,29,65,662.666666666667,511.333333333333,672.666666666667,532.666666666667
NGCT,29,66,669.333333333333,522,680.666666666667,535.333333333333
NGCT,29,67,668,520.666666666667,682,534
NGCT,29,68,0,0,0,0
NGCT,29,69,0,0,0,0
NGCT,29,70,0,0,0,0
NGCT,30,59,636.666666666667,488,677.333333333333,520
NGCT,30,60,632,484,673.333333333333,520
NGCT,30,61,638.666666666667,486.666666666667,675.333333333333,509.333333333333
NGCT,30,62,640.666666666667,478.666666666667,671.333333333333,500.666666666667
NGCT,30,63,649.333333333333,490.666666666667,666,507.333333333333
NGCT,30,64,648.666666666667,493.333333333333,662,510.666666666667
NGCT,30,65,0,0,0,0
NGCT,30,66,0,0,0,0
NGCT,30,67,0,0,0,0
NGCT,30,68,637.333333333333,496,655.333333333333,520
NGCT,30,69,630.666666666667,505.333333333333,645.333333333333,518.666666666667
NGCT,30,70,630.666666666667,505.333333333333,645.333333333333,518.666666666667
NGCT,30,71,0,0,0,0
NGCT,30,72,0,0,0,0
NGCT,30,73,606,510,627.333333333333,534.666666666667
NGCT,30,74,605.333333333333,494.666666666667,626.666666666667,517.333333333333
NGCT,30,75,604.666666666667,495.333333333333,634,519.333333333333
NGCT,30,76,0,0,0,0
NGCT,30,77,636.666666666667,506,651.333333333333,518.666666666667
NGCT,30,78,0,0,0,0
NGCT,31,11,680.0,464.0,701.3333333333333,492.0
NGCT,31,12,688.6666666666667,468.6666666666667,708.0,484.6666666666667
NGCT,31,13,681.3333333333333,468.6666666666667,696.6666666666667,479.3333333333333
NGCT,31,14,0,0,0,0
NGCT,31,15,0,0,0,0
NGCT,31,16,647.3333333333333,462.6666666666667,670.0,478.0
NGCT,31,17,663.3333333333333,471.3333333333333,682.6666666666667,489.3333333333333
NGCT,31,18,634.0,463.3333333333333,661.3333333333333,480.6666666666667
NGCT,31,19,638.0,466.6666666666667,667.3333333333333,478.0
NGCT,31,20,632.0,466.0,650.6666666666667,484.0
NGCT,31,21,624.6666666666666,472.6666666666667,638.0,490.6666666666667
NGCT,31,22,596.0,480.0,619.3333333333334,503.3333333333333
NGCT,31,23,599.3333333333334,486.6666666666667,618.0,500.0
NGCT,31,24,600.0,476.0,620.6666666666666,504.6666666666667
NGCT,31,25,596.0,488.6666666666667,615.3333333333334,514.6666666666666
NGCT,31,26,619.3333333333334,476.6666666666667,638.0,488.6666666666667
NGCT,31,27,623.3333333333334,496.6666666666667,634.6666666666666,512.6666666666666
NGCT,31,28,0,0,0,0
NGCT,31,29,0,0,0,0
NGCT,31,30,0,0,0,0
NGCT,32,41,0,0,0,0
NGCT,32,42,694.0,530.6666666666666,716.0,559.3333333333334
NGCT,32,43,693.3333333333333,530.6666666666666,710.0,547.3333333333334
NGCT,32,44,688.6666666666667,522.6666666666666,704.0,536.0
NGCT,32,45,688.0,516.0,696.0,526.6666666666666
NGCT,32,46,678.0,508.6666666666667,703.3333333333333,528.6666666666666
NGCT,32,47,684.0,510.0,703.3333333333333,528.6666666666666
NGCT,32,48,686.6666666666667,512.0,702.6666666666667,527.3333333333334
NGCT,32,49,686.0,508.6666666666667,698.6666666666667,530.6666666666666
NGCT,32,50,688.6666666666667,512.0,698.0,523.3333333333334
NGCT,32,51,686.0,510.6666666666667,700.6666666666667,524.0
NGCT,32,52,688.0,510.0,703.3333333333333,524.6666666666666
NGCT,32,53,685.3333333333333,509.3333333333333,706.0,524.0
NGCT,32,54,689.3333333333333,513.3333333333334,706.6666666666667,532.6666666666666
NGCT,32,55,681.3333333333333,504.6666666666667,702.6666666666667,516.0
NGCT,32,56,684.6666666666667,491.3333333333333,702.6666666666667,502.6666666666667
NGCT,32,57,676.0,490.0,700.6666666666667,507.3333333333333
NGCT,32,58,0,0,0,0
NGCT,32,59,0,0,0,0
NGCT,32,60,0,0,0,0
NGCT,32,61,0,0,0,0
NGCT,32,62,0,0,0,0
NGCT,32,63,657.3333333333333,488.6666666666667,690.6666666666667,514.0
NGCT,32,64,662.6666666666667,485.3333333333333,683.3333333333333,504.0
NGCT,32,65,671.3333333333333,491.3333333333333,695.3333333333333,508.6666666666667
NGCT,32,66,658.0,493.3333333333333,679.3333333333333,514.0
NGCT,32,67,648.6666666666667,482.0,676.0,504.6666666666667
NGCT,32,68,0,0,0,0
NGCT,32,69,0,0,0,0
NGCT,32,70,0,0,0,0
NGCT,32,71,0,0,0,0
NGCT,32,72,0,0,0,0
NGCT,32,73,0,0,0,0
NGCT,32,74,0,0,0,0
NGCT,32,75,0,0,0,0
NGCT,32,76,0,0,0,0
NGCT,32,77,0,0,0,0
NGCT,32,78,0,0,0,0
NGCT,32,79,0,0,0,0
NGCT,32,80,0,0,0,0
NGCT,33,41,0,0,0,0
NGCT,33,42,0,0,0,0
NGCT,33,43,0,0,0,0
NGCT,33,44,718.6666666666667,514.0,733.3333333333333,528.6666666666666
NGCT,33,45,720.0,502.6666666666667,736.0,516.0
NGCT,33,46,714.6666666666667,499.3333333333333,734.0,516.0
NGCT,33,47,715.3333333333333,500.0,727.3333333333333,518.6666666666666
NGCT,33,48,713.3333333333333,496.6666666666667,726.6666666666667,510.6666666666667
NGCT,33,49,708.6666666666667,493.3333333333333,724.0,506.6666666666667
NGCT,33,50,708.6666666666667,492.6666666666667,725.3333333333333,506.0
NGCT,33,51,0,0,0,0
NGCT,33,52,0,0,0,0
NGCT,33,53,703.3333333333333,482.0,716.0,497.3333333333333
NGCT,33,54,703.3333333333333,484.6666666666667,716.6666666666667,496.0
NGCT,33,55,0,0,0,0
NGCT,33,56,704.0,490.6666666666667,717.3333333333333,504.0
NGCT,33,57,694.0,478.6666666666667,711.3333333333333,498.6666666666667
NGCT,33,58,682.6666666666667,472.6666666666667,710.0,499.3333333333333
NGCT,33,59,676.0,462.0,700.0,490.0
NGCT,33,60,678.6666666666667,466.6666666666667,698.0,486.0
NGCT,33,61,674.6666666666667,472.6666666666667,692.6666666666667,485.3333333333333
NGCT,33,62,0,0,0,0
NGCT,33,63,0,0,0,0
NGCT,33,64,0,0,0,0
NGCT,33,65,0,0,0,0
NGCT,33,66,0,0,0,0
NGCT,33,67,0,0,0,0
NGCT,33,68,0,0,0,0
NGCT,33,69,0,0,0,0
NGCT,33,70,0,0,0,0
NGCT,33,71,0,0,0,0
NGCT,33,72,0,0,0,0
NGCT,33,73,0,0,0,0
NGCT,33,74,0,0,0,0
NGCT,33,75,0,0,0,0
NGCT,33,76,0,0,0,0
NGCT,33,77,0,0,0,0
NGCT,33,78,0,0,0,0
NGCT,33,79,0,0,0,0
NGCT,33,80,0,0,0,0
NGCT,34,41,0,0,0,0
NGCT,34,42,0,0,0,0
NGCT,34,43,0,0,0,0
NGCT,34,44,0,0,0,0
NGCT,34,45,0,0,0,0
NGCT,34,46,0,0,0,0
NGCT,34,47,0,0,0,0
NGCT,34,48,0,0,0,0
NGCT,34,49,0,0,0,0
NGCT,34,50,0,0,0,0
NGCT,34,51,0,0,0,0
NGCT,34,52,0,0,0,0
NGCT,34,53,0,0,0,0
NGCT,34,54,0,0,0,0
NGCT,34,55,0,0,0,0
NGCT,34,56,0,0,0,0
NGCT,34,57,0,0,0,0
NGCT,34,58,0,0,0,0
NGCT,34,59,0,0,0,0
NGCT,34,60,0,0,0,0
NGCT,34,61,0,0,0,0
NGCT,34,62,646.6666666666667,484.0,668.6666666666667,500.6666666666667
NGCT,34,63,639.3333333333334,474.6666666666667,663.3333333333333,498.6666666666667
NGCT,34,64,639.3333333333334,476.6666666666667,661.3333333333333,492.0
NGCT,34,65,629.3333333333334,471.3333333333333,656.0,494.0
NGCT,34,66,628.0,470.0,651.3333333333333,488.6666666666667
NGCT,34,67,605.3333333333334,464.0,639.3333333333334,480.6666666666667
NGCT,34,68,610.0,466.0,640.6666666666667,483.3333333333333
NGCT,34,69,604.0,455.3333333333333,647.3333333333333,478.0
NGCT,34,70,597.3333333333334,468.0,637.3333333333334,484.6666666666667
NGCT,34,71,597.3333333333334,472.0,636.6666666666666,489.3333333333333
NGCT,34,72,594.0,468.0,642.6666666666667,486.6666666666667
NGCT,34,73,0,0,0,0
NGCT,34,74,620.6666666666666,472.6666666666667,641.3333333333333,486.0
NGCT,34,75,612.6666666666666,464.6666666666667,636.0,479.3333333333333
NGCT,34,76,608.0,468.0,624.0,482.0
NGCT,34,77,0,0,0,0
