NGCT1_SLICE80_LAD,26.5625,278,131,303,141,286.0,133.5,297.0,141.0,8.0,2.5,-6.0,0.0
NGCT1_SLICE81_LAD,16.4375,278,130,300,143,282.5,132.5,294.5,140.0,4.5,2.5,-5.5,-3.0
NGCT1_SLICE82_LAD,10.4375,280,127,293,142,283.0,132.5,292.5,140.5,3.0,5.5,-0.5,-1.5
NGCT1_SLICE83_LAD,9.125,276,136,296,141,282.0,136.5,295.5,141.0,6.0,0.5,-0.5,0.0
NGCT1_SLICE84_LAD,14.0625,280,131,297,144,284.0,135.0,292.5,142.0,4.0,4.0,-4.5,-2.0
NGCT1_SLICE85_LAD,4.125,281,134,294,146,283.0,137.5,293.5,146.0,2.0,3.5,-0.5,0.0
NGCT1_SLICE86_LAD,16.4375,277,132,295,152,281.5,137.0,295.5,147.5,4.5,5.0,0.5,-4.5
NGCT1_SLICE87_LAD,10.875,284,131,294,146,287.5,136.5,294.0,145.0,3.5,5.5,0.0,-1.0
NGCT1_SLICE88_LAD,23.1875,278,132,299,147,284.5,136.5,293.5,147.0,6.5,4.5,-5.5,0.0
NGCT1_SLICE89_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT1_SLICE90_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT3_SLICE40_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT3_SLICE41_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT3_SLICE42_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT3_SLICE43_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT3_SLICE44_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT3_SLICE45_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT3_SLICE46_LAD,15.8125,296,201,323,222,302.0,205.0,320.0,220.5,6.0,4.0,-3.0,-1.5
NGCT3_SLICE47_LAD,16.125,297,183,332,218,301.0,187.5,328.0,214.5,4.0,4.5,-4.0,-3.5
NGCT3_SLICE48_LAD,7.375,319,176,345,200,319.5,178.0,340.0,199.5,0.5,2.0,-5.0,-0.5
NGCT3_SLICE49_LAD,13.75,308,190,338,216,314.0,193.0,337.0,213.0,6.0,3.0,-1.0,-3.0
NGCT4_SLICE71_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT4_SLICE72_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT4_SLICE73_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT4_SLICE74_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT4_SLICE75_LAD,11.375,290,233,311,247,294.5,235.0,308.0,243.5,4.5,2.0,-3.0,-3.5
NGCT4_SLICE76_LAD,4.375,294,217,319,243,297.0,218.5,317.5,241.0,3.0,1.5,-1.5,-2.0
NGCT4_SLICE77_LAD,17.75,299,206,322,236,305.0,209.0,321.0,231.0,6.0,3.0,-1.0,-5.0
NGCT4_SLICE78_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT4_SLICE79_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT4_SLICE80_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT5_SLICE50_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT5_SLICE51_LAD,11.625,304,270,329,286,306.5,274.0,327.0,281.5,2.5,4.0,-2.0,-4.5
NGCT5_SLICE52_LAD,11.0625,323,263,338,279,324.0,269.0,335.5,278.0,1.0,6.0,-2.5,-1.0
NGCT5_SLICE53_LAD,4.125,325,255,338,271,326.0,255.5,335.5,268.0,1.0,0.5,-2.5,-3.0
NGCT5_SLICE54_LAD,7.375,322,245,347,270,325.5,249.0,346.0,269.5,3.5,4.0,-1.0,-0.5
NGCT5_SLICE55_LAD,6.875,333,239,351,257,336.0,241.0,349.5,253.5,3.0,2.0,-1.5,-3.5
NGCT5_SLICE56_LAD,13.125,337,225,355,242,341.5,229.0,354.5,238.0,4.5,4.0,-0.5,-4.0
NGCT5_SLICE57_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT5_SLICE58_LAD,9.3125,344,212,360,224,349.0,215.0,359.0,222.5,5.0,3.0,-1.0,-1.5
NGCT5_SLICE59_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT6_SLICE46_LAD,6.833333333333916,278,223,303,249,281.3333333333335,224.3333333333335,300.0,246.6666666666665,3.333333333333485,1.3333333333335133,-3.0,-2.3333333333335133
NGCT6_SLICE47_LAD,6.416666666666714,278,216,304,242,281.6666666666665,217.0,303.6666666666665,238.6666666666665,3.666666666666515,1.0,-0.3333333333334849,-3.3333333333335133
NGCT6_SLICE48_LAD,6.499999999999962,284,196,324,233,287.0,197.3333333333335,320.3333333333335,231.6666666666665,3.0,1.3333333333335133,-3.666666666666515,-1.3333333333335133
NGCT6_SLICE49_LAD,7.638888888888589,301,172,329,213,302.0,175.6666666666665,325.0,212.6666666666665,1.0,3.6666666666664867,-4.0,-0.33333333333351334
NGCT6_SLICE50_LAD,14.36111111111159,304,167,328,207,308.0,172.3333333333335,326.0,204.0,4.0,5.333333333333513,-2.0,-3.0
NGCT6_SLICE51_LAD,7.999999999999678,310,167,328,190,314.0,168.3333333333335,325.3333333333335,187.3333333333335,4.0,1.3333333333335133,-2.666666666666515,-2.6666666666664867
NGCT6_SLICE52_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT6_SLICE53_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT6_SLICE54_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT6_SLICE55_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT7_SLICE83_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT7_SLICE84_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT7_SLICE85_LAD,1.75,288,239,308,253,289.5,240.5,306.5,253.5,1.5,1.5,-1.5,0.5
NGCT7_SLICE86_LAD,5.6875,284,230,312,253,288.5,231.5,311.5,253.0,4.5,1.5,-0.5,0.0
NGCT7_SLICE87_LAD,7.875,290,222,314,254,294.5,224.0,313.0,251.5,4.5,2.0,-1.0,-2.5
NGCT7_SLICE88_LAD,11.625,291,219,320,248,296.0,222.0,317.5,245.5,5.0,3.0,-2.5,-2.5
NGCT7_SLICE89_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT7_SLICE90_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT7_SLICE91_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT7_SLICE92_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT9_SLICE69_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT9_SLICE70_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT9_SLICE71_LAD,10.625,288,253,307,273,292.5,257.0,305.0,271.5,4.5,4.0,-2.0,-1.5
NGCT9_SLICE72_LAD,5.5625,292,242,320,265,293.5,246.0,318.0,265.0,1.5,4.0,-2.0,0.0
NGCT9_SLICE73_LAD,5.4375,293,241,322,264,295.5,244.5,320.5,263.0,2.5,3.5,-1.5,-1.0
NGCT9_SLICE74_LAD,11.9375,291,232,332,264,294.5,236.5,329.5,261.0,3.5,4.5,-2.5,-3.0
NGCT9_SLICE75_LAD,3.1875,302,236,333,257,304.5,238.5,332.5,257.0,2.5,2.5,-0.5,0.0
NGCT9_SLICE76_LAD,7.1875,312,220,344,251,314.5,223.5,341.5,249.0,2.5,3.5,-2.5,-2.0
NGCT9_SLICE77_LAD,5.3125,314,215,346,248,318.0,216.0,345.5,246.0,4.0,1.0,-0.5,-2.0
NGCT9_SLICE78_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT10_SLICE73_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT10_SLICE74_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT10_SLICE75_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT10_SLICE76_LAD,6.0625,278,232,309,245,282.0,233.0,306.5,244.0,4.0,1.0,-2.5,-1.0
NGCT10_SLICE77_LAD,4.0625,297,226,312,235,299.0,227.0,309.0,233.5,2.0,1.0,-3.0,-1.5
NGCT10_SLICE78_LAD,4.4375,301,217,316,234,302.5,219.5,313.0,233.5,1.5,2.5,-3.0,-0.5
NGCT10_SLICE79_LAD,9.125,298,212,317,232,302.5,214.5,316.0,229.0,4.5,2.5,-1.0,-3.0
NGCT10_SLICE80_LAD,3.5625,303,212,317,227,306.0,214.0,317.5,226.0,3.0,2.0,0.5,-1.0
NGCT10_SLICE81_LAD,3.8125,302,208,321,227,305.0,209.5,319.0,227.0,3.0,1.5,-2.0,0.0
NGCT10_SLICE82_LAD,4.375,309,206,325,222,310.5,209.0,323.5,220.0,1.5,3.0,-1.5,-2.0
NGCT10_SLICE83_LAD,6.125,311,200,330,220,314.0,200.5,327.0,217.5,3.0,0.5,-3.0,-2.5
NGCT10_SLICE84_LAD,8.8125,308,198,331,220,312.0,200.5,328.0,218.0,4.0,2.5,-3.0,-2.0
NGCT10_SLICE85_LAD,3.375,312,185,320,199,313.0,187.5,320.0,196.5,1.0,2.5,0.0,-2.5
NGCT10_SLICE86_LAD,2.625,309,182,322,193,311.0,183.5,320.0,192.5,2.0,1.5,-2.0,-0.5
NGCT10_SLICE87_LAD,6.1875,310,177,322,190,311.5,181.0,319.5,190.5,1.5,4.0,-2.5,0.5
NGCT10_SLICE88_LAD,5.875,307,179,323,188,310.5,180.5,320.0,188.0,3.5,1.5,-3.0,0.0
NGCT10_SLICE89_LAD,3.8125,306,173,318,186,307.0,176.5,317.0,185.0,1.0,3.5,-1.0,-1.0
NGCT10_SLICE90_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT10_SLICE91_LAD,2.1875,306,172,322,178,307.5,172.5,319.5,178.0,1.5,0.5,-2.5,0.0
NGCT10_SLICE92_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT12_SLICE55_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT12_SLICE56_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT12_SLICE57_LAD,2.75,298,233,337,251,300.5,234.5,337.5,249.5,2.5,1.5,0.5,-1.5
NGCT12_SLICE58_LAD,3.1875,318,227,346,244,320.5,228.5,345.5,242.0,2.5,1.5,-0.5,-2.0
NGCT12_SLICE59_LAD,1.0625,318,223,340,240,319.5,224.0,339.0,240.0,1.5,1.0,-1.0,0.0
NGCT12_SLICE60_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT12_SLICE61_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT12_SLICE62_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT12_SLICE63_LAD,2.125,312,287,323,306,313.0,288.0,322.5,303.5,1.0,1.0,-0.5,-2.5
NGCT12_SLICE64_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT13_SLICE50_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT13_SLICE51_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT13_SLICE52_LAD,2.625,272,276,300,295,274.5,277.0,298.5,294.0,2.5,1.0,-1.5,-1.0
NGCT13_SLICE53_LAD,9.1875,276,275,311,294,279.5,279.0,308.5,292.5,3.5,4.0,-2.5,-1.5
NGCT13_SLICE54_LAD,6.5625,297,232,324,273,299.0,236.0,321.5,273.0,2.0,4.0,-2.5,0.0
NGCT13_SLICE55_LAD,5.9375,305,236,322,257,308.0,239.5,321.5,255.5,3.0,3.5,-0.5,-1.5
NGCT13_SLICE56_LAD,2.4375,313,238,326,251,313.5,239.0,324.5,248.5,0.5,1.0,-1.5,-2.5
NGCT13_SLICE57_LAD,2.625,309,223,325,232,311.0,223.5,322.5,232.0,2.0,0.5,-2.5,0.0
NGCT13_SLICE58_LAD,3.125,306,219,325,234,308.5,221.5,325.0,234.0,2.5,2.5,0.0,0.0
NGCT13_SLICE59_LAD,1.6875,307,220,324,229,308.5,220.5,322.0,228.5,1.5,0.5,-2.0,-0.5
NGCT13_SLICE60_LAD,5.6875,310,218,325,226,314.0,220.5,324.5,226.5,4.0,2.5,-0.5,0.5
NGCT13_SLICE61_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT13_SLICE62_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT13_SLICE63_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT13_SLICE64_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT13_SLICE65_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT13_SLICE66_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT13_SLICE67_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT13_SLICE68_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT13_SLICE69_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT14_SLICE54_LAD,6.0625,287,237,316,255,288.5,239.0,313.0,252.0,1.5,2.0,-3.0,-3.0
NGCT14_SLICE55_LAD,2.3125,290,235,319,249,292.0,236.0,317.0,249.5,2.0,1.0,-2.0,0.5
NGCT14_SLICE56_LAD,2.875,308,227,331,243,310.0,228.0,330.5,240.5,2.0,1.0,-0.5,-2.5
NGCT14_SLICE57_LAD,3.125,318,221,339,236,319.0,224.0,338.5,234.5,1.0,3.0,-0.5,-1.5
NGCT14_SLICE58_LAD,0.75,322,223,337,232,323.0,224.0,336.0,232.0,1.0,1.0,-1.0,0.0
NGCT14_SLICE59_LAD,2.375,333,217,348,229,334.0,218.5,346.5,227.0,1.0,1.5,-1.5,-2.0
NGCT14_SLICE60_LAD,5.9375,335,206,355,224,338.0,209.5,353.5,223.5,3.0,3.5,-1.5,-0.5
NGCT14_SLICE61_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT14_SLICE62_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT14_SLICE63_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT15_SLICE36_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT15_SLICE37_LAD,5.1875,322,235,342,255,324.5,238.5,342.0,253.5,2.5,3.5,0.0,-1.5
NGCT15_SLICE38_LAD,6.1875,301,227,333,256,304.5,228.5,331.0,253.5,3.5,1.5,-2.0,-2.5
NGCT15_SLICE39_LAD,2.6875,303,232,332,254,305.0,232.5,332.5,251.5,2.0,0.5,0.5,-2.5
NGCT15_SLICE40_LAD,4.3125,309,223,332,235,310.0,226.0,329.5,234.0,1.0,3.0,-2.5,-1.0
NGCT15_SLICE41_LAD,2.25,327,200,336,210,329.0,202.0,336.0,209.0,2.0,2.0,0.0,-1.0
NGCT15_SLICE42_LAD,6.1875,328,186,345,199,331.5,189.5,344.5,199.0,3.5,3.5,-0.5,0.0
NGCT15_SLICE43_LAD,3.3125,341,184,355,197,343.0,187.0,354.5,197.0,2.0,3.0,-0.5,0.0
NGCT15_SLICE44_LAD,4.125,335,179,352,187,338.5,179.5,350.0,187.0,3.5,0.5,-2.0,0.0
NGCT15_SLICE45_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT18_SLICE48_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT18_SLICE49_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT18_SLICE50_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT18_SLICE51_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT18_SLICE52_LAD,3.125,308,231,326,251,310.0,233.5,324.5,251.0,2.0,2.5,-1.5,0.0
NGCT18_SLICE53_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT18_SLICE54_LAD,4.875,316,214,348,236,318.0,217.5,346.5,235.0,2.0,3.5,-1.5,-1.0
NGCT18_SLICE55_LAD,1.1875,329,208,351,227,330.5,209.5,350.5,227.0,1.5,1.5,-0.5,0.0
NGCT18_SLICE56_LAD,2.9375,337,200,355,219,338.0,202.5,353.5,217.5,1.0,2.5,-1.5,-1.5
NGCT18_SLICE57_LAD,5.9375,341,198,353,214,344.0,201.5,352.5,212.5,3.0,3.5,-0.5,-1.5
NGCT19_SLICE68_LAD,3.5625,284,204,318,232,286.0,206.0,315.5,232.0,2.0,2.0,-2.5,0.0
NGCT19_SLICE69_LAD,4.875,285,208,311,232,288.0,210.0,310.5,229.5,3.0,2.0,-0.5,-2.5
NGCT19_SLICE70_LAD,4.125,291,199,323,227,293.5,201.0,323.0,224.5,2.5,2.0,0.0,-2.5
NGCT19_SLICE71_LAD,3.375,304,192,326,216,306.0,195.0,325.5,216.5,2.0,3.0,-0.5,0.5
NGCT19_SLICE72_LAD,5.375,306,179,331,216,308.5,182.0,329.5,214.0,2.5,3.0,-1.5,-2.0
NGCT19_SLICE73_LAD,2.4375,310,180,330,209,311.0,182.5,330.5,207.5,1.0,2.5,0.5,-1.5
NGCT19_SLICE74_LAD,5.25,313,185,334,203,315.5,187.5,331.5,201.5,2.5,2.5,-2.5,-1.5
NGCT19_SLICE75_LAD,3.875,319,169,331,185,320.5,172.0,329.0,184.5,1.5,3.0,-2.0,-0.5
NGCT19_SLICE76_LAD,2.0625,319,171,333,183,320.0,172.0,331.5,181.0,1.0,1.0,-1.5,-2.0
NGCT19_SLICE77_LAD,2.4375,319,171,335,179,321.5,172.0,333.5,179.5,2.5,1.0,-1.5,0.5
NGCT19_SLICE78_LAD,2.0625,322,169,340,180,323.5,171.0,339.0,179.0,1.5,2.0,-1.0,-1.0
NGCT19_SLICE79_LAD,0.875,327,162,340,178,328.0,163.5,340.0,177.5,1.0,1.5,0.0,-0.5
NGCT19_SLICE80_LAD,4.125,327,163,341,173,329.5,165.5,339.0,173.0,2.5,2.5,-2.0,0.0
NGCT19_SLICE81_LAD,2.125,329,159,336,172,331.0,161.0,336.5,171.5,2.0,2.0,0.5,-0.5
NGCT19_SLICE82_LAD,3.375,327,156,342,173,329.0,157.5,339.5,172.0,2.0,1.5,-2.5,-1.0
NGCT19_SLICE83_LAD,2.8125,326,156,342,172,328.0,157.0,340.0,170.5,2.0,1.0,-2.0,-1.5
NGCT19_SLICE84_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT19_SLICE85_LAD,1.8125,328,150,339,161,329.0,152.0,337.5,161.0,1.0,2.0,-1.5,0.0
NGCT19_SLICE86_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT19_SLICE87_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT22_SLICE63_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT22_SLICE64_LAD,2.4375,320,228,348,240,322.5,229.5,347.5,239.0,2.5,1.5,-0.5,-1.0
NGCT22_SLICE65_LAD,3.3125,338,225,354,236,340.0,228.0,354.0,235.5,2.0,3.0,0.0,-0.5
NGCT22_SLICE66_LAD,1.375,341,223,358,234,342.0,223.5,356.0,234.5,1.0,0.5,-2.0,0.5
NGCT22_SLICE67_LAD,4.8125,346,211,361,232,348.5,214.0,359.0,232.0,2.5,3.0,-2.0,0.0
NGCT22_SLICE68_LAD,1.3125,350,213,362,222,352.0,214.0,362.5,222.0,2.0,1.0,0.5,0.0
NGCT22_SLICE69_LAD,1.875,359,200,367,212,361.5,201.0,367.0,211.5,2.5,1.0,0.0,-0.5
NGCT22_SLICE70_LAD,4.375,359,191,368,205,361.5,194.0,368.0,203.5,2.5,3.0,0.0,-1.5
NGCT22_SLICE71_LAD,0.5625,366,185,375,197,366.5,186.0,374.0,197.0,0.5,1.0,-1.0,0.0
NGCT22_SLICE72_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT23_SLICE64_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT23_SLICE65_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT23_SLICE66_LAD,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT23_SLICE67_LAD,2.5625,305,248,320,257,306.0,251.0,320.0,257.5,1.0,3.0,0.0,0.5
NGCT23_SLICE68_LAD,4.0625,305,246,330,261,306.0,249.0,328.0,259.5,1.0,3.0,-2.0,-1.5
NGCT23_SLICE69_LAD,2.0625,297,243,338,260,298.5,245.0,337.0,259.0,1.5,2.0,-1.0,-1.0
NGCT23_SLICE70_LAD,1.3125,317,235,350,258,318.0,237.0,349.5,258.0,1.0,2.0,-0.5,0.0
NGCT23_SLICE71_LAD,3.875,319,228,360,257,321.0,231.0,359.5,255.5,2.0,3.0,-0.5,-1.5
NGCT23_SLICE72_LAD,2.3125,330,231,361,253,332.5,232.0,360.0,252.0,2.5,1.0,-1.0,-1.0
NGCT23_SLICE73_LAD,3.5,340,223,368,249,343.0,225.0,367.0,249.0,3.0,2.0,-1.0,0.0
NGCT23_SLICE74_LAD,0.5625,356,219,370,236,356.5,220.0,370.0,235.0,0.5,1.0,0.0,-1.0
NGCT23_SLICE75_LAD,3.375,357,210,374,234,359.5,212.5,374.0,233.0,2.5,2.5,0.0,-1.0
NGCT23_SLICE76_LAD,3.0625,363,205,381,223,365.5,206.0,379.0,222.0,2.5,1.0,-2.0,-1.0
NGCT23_SLICE77_LAD,0.4375,368,203,381,218,368.5,204.0,380.5,218.5,0.5,1.0,-0.5,0.5
NGCT23_SLICE78_LAD,4.25,367,200,384,216,370.0,202.0,382.0,216.0,3.0,2.0,-2.0,0.0
NGCT23_SLICE79_LAD,4.5625,368,196,383,218,370.0,198.0,380.5,216.0,2.0,2.0,-2.5,-2.0
